  Freq              AMPL              PHASE          REAL          IMAG
 0.2820000E+02   0.1015954E+01  -0.3605276E+00   0.1015934E+01  -0.6392742E-02
 0.2840000E+02   0.1016261E+01  -0.3833761E+00   0.1016238E+01  -0.6799928E-02
 0.2860000E+02   0.1016574E+01  -0.4087596E+00   0.1016548E+01  -0.7252383E-02
 0.2880000E+02   0.1016869E+01  -0.4373013E+00   0.1016840E+01  -0.7761026E-02
 0.2900000E+02   0.1017118E+01  -0.4688010E+00   0.1017084E+01  -0.8322086E-02
 0.2920000E+02   0.1017295E+01  -0.5022320E+00   0.1017256E+01  -0.8917092E-02
 0.2940000E+02   0.1017392E+01  -0.5360508E+00   0.1017347E+01  -0.9518428E-02
 0.2960000E+02   0.1017411E+01  -0.5687178E+00   0.1017361E+01  -0.1009866E-01
 0.2980000E+02   0.1017369E+01  -0.5991645E+00   0.1017313E+01  -0.1063883E-01
 0.3000000E+02   0.1017281E+01  -0.6269074E+00   0.1017220E+01  -0.1113046E-01
 0.3020000E+02   0.1017161E+01  -0.6517552E+00   0.1017095E+01  -0.1157024E-01
 0.3040000E+02   0.1017022E+01  -0.6734918E+00   0.1016952E+01  -0.1195447E-01
 0.3060000E+02   0.1016882E+01  -0.6919941E+00   0.1016808E+01  -0.1228117E-01
 0.3080000E+02   0.1016763E+01  -0.7077052E+00   0.1016686E+01  -0.1255852E-01
 0.3100000E+02   0.1016684E+01  -0.7218952E+00   0.1016603E+01  -0.1280932E-01
 0.3120000E+02   0.1016646E+01  -0.7363633E+00   0.1016562E+01  -0.1306554E-01
 0.3140000E+02   0.1016633E+01  -0.7528039E+00   0.1016546E+01  -0.1335707E-01
 0.3160000E+02   0.1016615E+01  -0.7722456E+00   0.1016523E+01  -0.1370175E-01
 0.3180000E+02   0.1016552E+01  -0.7947455E+00   0.1016454E+01  -0.1410007E-01
 0.3200000E+02   0.1016408E+01  -0.8193022E+00   0.1016304E+01  -0.1453365E-01
 0.3220000E+02   0.1016154E+01  -0.8439234E+00   0.1016044E+01  -0.1496664E-01
 0.3240000E+02   0.1015779E+01  -0.8658642E+00   0.1015663E+01  -0.1535005E-01
 0.3260000E+02   0.1015294E+01  -0.8820987E+00   0.1015173E+01  -0.1563036E-01
 0.3280000E+02   0.1014737E+01  -0.8900147E+00   0.1014614E+01  -0.1576197E-01
 0.3300000E+02   0.1014164E+01  -0.8881405E+00   0.1014042E+01  -0.1571990E-01
 0.3320000E+02   0.1013638E+01  -0.8765798E+00   0.1013519E+01  -0.1550724E-01
 0.3340000E+02   0.1013212E+01  -0.8569310E+00   0.1013098E+01  -0.1515330E-01
 0.3360000E+02   0.1012920E+01  -0.8317540E+00   0.1012813E+01  -0.1470389E-01
