  Freq              AMPL              PHASE          REAL          IMAG
 0.2700000E+02   0.1358909E+01  -0.1387714E+03  -0.1022017E+01  -0.8956089E+00
 0.2720000E+02   0.1250426E+01  -0.1389525E+03  -0.9430275E+00  -0.8211353E+00
 0.2740000E+02   0.1153145E+01  -0.1388305E+03  -0.8680482E+00  -0.7591019E+00
 0.2760000E+02   0.1066089E+01  -0.1383988E+03  -0.7972048E+00  -0.7078203E+00
 0.2780000E+02   0.9885399E+00  -0.1376474E+03  -0.7305437E+00  -0.6659708E+00
 0.2800000E+02   0.9200482E+00  -0.1365651E+03  -0.6680981E+00  -0.6325612E+00
 0.2820000E+02   0.8604608E+00  -0.1351461E+03  -0.6099867E+00  -0.6068847E+00
 0.2840000E+02   0.8099278E+00  -0.1334038E+03  -0.5565306E+00  -0.5884359E+00
 0.2860000E+02   0.7688131E+00  -0.1313935E+03  -0.5083598E+00  -0.5767530E+00
 0.2880000E+02   0.7374298E+00  -0.1292369E+03  -0.4664447E+00  -0.5711672E+00
 0.2900000E+02   0.7155851E+00  -0.1271311E+03  -0.4319560E+00  -0.5705050E+00
 0.2920000E+02   0.7021068E+00  -0.1253186E+03  -0.4059035E+00  -0.5728842E+00
 0.2940000E+02   0.6946659E+00  -0.1240184E+03  -0.3886373E+00  -0.5757792E+00
 0.2960000E+02   0.6901087E+00  -0.1233543E+03  -0.3794316E+00  -0.5764388E+00
 0.2980000E+02   0.6851929E+00  -0.1233226E+03  -0.3764126E+00  -0.5725407E+00
 0.3000000E+02   0.6773388E+00  -0.1238132E+03  -0.3769299E+00  -0.5627714E+00
 0.3020000E+02   0.6650406E+00  -0.1246569E+03  -0.3781824E+00  -0.5470439E+00
 0.3040000E+02   0.6478823E+00  -0.1256694E+03  -0.3777847E+00  -0.5263366E+00
 0.3060000E+02   0.6263379E+00  -0.1266772E+03  -0.3741152E+00  -0.5023316E+00
 0.3080000E+02   0.6015081E+00  -0.1275330E+03  -0.3664500E+00  -0.4769973E+00
 0.3100000E+02   0.5748391E+00  -0.1281267E+03  -0.3549072E+00  -0.4521956E+00
 0.3120000E+02   0.5478498E+00  -0.1283923E+03  -0.3402377E+00  -0.4293922E+00
 0.3140000E+02   0.5219176E+00  -0.1283110E+03  -0.3235524E+00  -0.4095264E+00
 0.3160000E+02   0.4981445E+00  -0.1279119E+03  -0.3060842E+00  -0.3930144E+00
 0.3180000E+02   0.4772819E+00  -0.1272697E+03  -0.2890267E+00  -0.3798178E+00
 0.3200000E+02   0.4596801E+00  -0.1265005E+03  -0.2734316E+00  -0.3695144E+00
 0.3220000E+02   0.4452461E+00  -0.1257482E+03  -0.2601232E+00  -0.3613585E+00
 0.3240000E+02   0.4334348E+00  -0.1251604E+03  -0.2496013E+00  -0.3543515E+00
 0.3260000E+02   0.4233186E+00  -0.1248574E+03  -0.2419418E+00  -0.3473655E+00
 0.3280000E+02   0.4137637E+00  -0.1249029E+03  -0.2367502E+00  -0.3393372E+00
 0.3300000E+02   0.4036830E+00  -0.1252927E+03  -0.2332296E+00  -0.3294904E+00
 0.3320000E+02   0.3922727E+00  -0.1259647E+03  -0.2303763E+00  -0.3174974E+00
 0.3340000E+02   0.3791382E+00  -0.1268230E+03  -0.2272347E+00  -0.3034966E+00
 0.3360000E+02   0.3642792E+00  -0.1277667E+03  -0.2231019E+00  -0.2879668E+00
 0.3380000E+02   0.3479736E+00  -0.1287093E+03  -0.2176119E+00  -0.2715340E+00
 0.3400000E+02   0.3306341E+00  -0.1295894E+03  -0.2107071E+00  -0.2547967E+00
 0.3420000E+02   0.3126848E+00  -0.1303735E+03  -0.2025472E+00  -0.2382151E+00
 0.3440000E+02   0.2944773E+00  -0.1310530E+03  -0.1934002E+00  -0.2220659E+00
 0.3460000E+02   0.2762436E+00  -0.1316393E+03  -0.1835469E+00  -0.2064486E+00
 0.3480000E+02   0.2580831E+00  -0.1321549E+03  -0.1732090E+00  -0.1913256E+00
 0.3500000E+02   0.2399794E+00  -0.1326235E+03  -0.1625087E+00  -0.1765816E+00
 0.3520000E+02   0.2218417E+00  -0.1330596E+03  -0.1514642E+00  -0.1620873E+00
 0.3540000E+02   0.2035538E+00  -0.1334616E+03  -0.1400182E+00  -0.1477465E+00
 0.3560000E+02   0.1850100E+00  -0.1338105E+03  -0.1280779E+00  -0.1335093E+00
 0.3580000E+02   0.1661188E+00  -0.1340694E+03  -0.1155404E+00  -0.1193560E+00
 0.3600000E+02   0.1467830E+00  -0.1341744E+03  -0.1022850E+00  -0.1052759E+00
 0.3620000E+02   0.1268859E+00  -0.1340008E+03  -0.8814353E-01  -0.9127288E-01
 0.3640000E+02   0.1063178E+00  -0.1332743E+03  -0.7287997E-01  -0.7740786E-01
 0.3660000E+02   0.8507599E-01  -0.1313539E+03  -0.5621042E-01  -0.6386166E-01
 0.3680000E+02   0.6350950E-01  -0.1266056E+03  -0.3787089E-01  -0.5098286E-01
 0.3700000E+02   0.4309899E-01  -0.1142733E+03  -0.1771753E-01  -0.3928883E-01
 0.3720000E+02   0.2969746E-01  -0.8191784E+02   0.4175252E-02  -0.2940249E-01
 0.3740000E+02   0.3514320E-01  -0.3861130E+02   0.2746081E-01  -0.2193054E-01
 0.3760000E+02   0.5437761E-01  -0.1857066E+02   0.5154626E-01  -0.1731785E-01
 0.3780000E+02   0.7732313E-01  -0.1174163E+02   0.7570516E-01  -0.1573516E-01
 0.3800000E+02   0.1006944E+00  -0.9750381E+01   0.9923989E-01  -0.1705321E-01
 0.3820000E+02   0.1234122E+00  -0.9758335E+01   0.1216266E+00  -0.2091749E-01
 0.3840000E+02   0.1450974E+00  -0.1067898E+02   0.1425845E+00  -0.2688744E-01
 0.3860000E+02   0.1657002E+00  -0.1204497E+02   0.1620522E+00  -0.3457823E-01
 0.3880000E+02   0.1853363E+00  -0.1365530E+02   0.1800975E+00  -0.4375423E-01
 0.3900000E+02   0.2041705E+00  -0.1543940E+02   0.1968025E+00  -0.5435407E-01
 0.3920000E+02   0.2223274E+00  -0.1739181E+02   0.2121633E+00  -0.6645462E-01
 0.3940000E+02   0.2398323E+00  -0.1953481E+02   0.2260272E+00  -0.8019501E-01
 0.3960000E+02   0.2565862E+00  -0.2189565E+02   0.2380772E+00  -0.9568542E-01
 0.3980000E+02   0.2723720E+00  -0.2449378E+02   0.2478602E+00  -0.1129239E+00
 0.4000000E+02   0.2868837E+00  -0.2733611E+02   0.2548468E+00  -0.1317397E+00
 0.4020000E+02   0.2997639E+00  -0.3041762E+02   0.2585038E+00  -0.1517702E+00
 0.4040000E+02   0.3106359E+00  -0.3372465E+02   0.2583606E+00  -0.1724658E+00
 0.4060000E+02   0.3191248E+00  -0.3723773E+02   0.2540653E+00  -0.1931100E+00
 0.4080000E+02   0.3248728E+00  -0.4093251E+02   0.2454355E+00  -0.2128468E+00
 0.4100000E+02   0.3275564E+00  -0.4477865E+02   0.2325104E+00  -0.2307208E+00
 0.4120000E+02   0.3269146E+00  -0.4873801E+02   0.2156012E+00  -0.2457423E+00
 0.4140000E+02   0.3227841E+00  -0.5276344E+02   0.1953190E+00  -0.2569826E+00
 0.4160000E+02   0.3151340E+00  -0.5679915E+02   0.1725597E+00  -0.2636903E+00
 0.4180000E+02   0.3040869E+00  -0.6078239E+02   0.1484333E+00  -0.2653985E+00
 0.4200000E+02   0.2899199E+00  -0.6464589E+02   0.1241470E+00  -0.2619944E+00
 0.4220000E+02   0.2730462E+00  -0.6832030E+02   0.1008681E+00  -0.2537319E+00
 0.4240000E+02   0.2539798E+00  -0.7173630E+02   0.7959497E-01  -0.2411853E+00
 0.4260000E+02   0.2332896E+00  -0.7482653E+02   0.6106177E-01  -0.2251566E+00
 0.4280000E+02   0.2115478E+00  -0.7752647E+02   0.4569191E-01  -0.2065544E+00
 0.4300000E+02   0.1892804E+00  -0.7977275E+02   0.3360725E-01  -0.1862730E+00
 0.4320000E+02   0.1669294E+00  -0.8149628E+02   0.2468446E-01  -0.1650942E+00
 0.4340000E+02   0.1448362E+00  -0.8260639E+02   0.1863824E-01  -0.1436320E+00
 0.4360000E+02   0.1232487E+00  -0.8295941E+02   0.1510690E-01  -0.1223194E+00
 0.4380000E+02   0.1023533E+00  -0.8229541E+02   0.1372205E-01  -0.1014293E+00
 0.4400000E+02   0.8233946E-01  -0.8010176E+02   0.1415406E-01  -0.8111380E-01
 0.4420000E+02   0.6353079E-01  -0.7528879E+02   0.1613347E-01  -0.6144813E-01
 0.4440000E+02   0.4671447E-01  -0.6539141E+02   0.1945270E-01  -0.4247157E-01
 0.4460000E+02   0.3406378E-01  -0.4531682E+02   0.2395318E-01  -0.2421955E-01
 0.4480000E+02   0.3026357E-01  -0.1287634E+02   0.2950255E-01  -0.6744164E-02
 0.4500000E+02   0.3729900E-01   0.1535866E+02   0.3596694E-01   0.9879028E-02
 0.4520000E+02   0.5018078E-01   0.3062014E+02   0.4318373E-01   0.2555927E-01
 0.4540000E+02   0.6490112E-01   0.3828721E+02   0.5094184E-01   0.4021298E-01
 0.4560000E+02   0.7982576E-01   0.4236972E+02   0.5897620E-01   0.5379555E-01
 0.4580000E+02   0.9426877E-01   0.4472239E+02   0.6698027E-01   0.6633434E-01
 0.4600000E+02   0.1079216E+00   0.4624553E+02   0.7463527E-01   0.7795284E-01
