  Freq              AMPL              PHASE          REAL          IMAG
 0.2280000E+02   0.1135406E+01  -0.7397469E+01   0.1125956E+01  -0.1461855E+00
 0.2300000E+02   0.1134275E+01  -0.8601495E+01   0.1121517E+01  -0.1696435E+00
 0.2320000E+02   0.1128566E+01  -0.9937456E+01   0.1111634E+01  -0.1947601E+00
 0.2340000E+02   0.1116807E+01  -0.1136206E+02   0.1094919E+01  -0.2200201E+00
 0.2360000E+02   0.1097677E+01  -0.1278582E+02   0.1070459E+01  -0.2429238E+00
 0.2380000E+02   0.1070674E+01  -0.1406342E+02   0.1038583E+01  -0.2601692E+00
 0.2400000E+02   0.1036870E+01  -0.1500838E+02   0.1001500E+01  -0.2685083E+00
 0.2420000E+02   0.9992345E+00  -0.1544354E+02   0.9631554E+00  -0.2660848E+00
 0.2440000E+02   0.9619912E+00  -0.1527269E+02   0.9280167E+00  -0.2534013E+00
 0.2460000E+02   0.9291894E+00  -0.1452872E+02   0.8994758E+00  -0.2331013E+00
 0.2480000E+02   0.9034010E+00  -0.1335988E+02   0.8789531E+00  -0.2087458E+00
 0.2500000E+02   0.8853176E+00  -0.1196483E+02   0.8660841E+00  -0.1835363E+00
 0.2520000E+02   0.8741940E+00  -0.1052397E+02   0.8594888E+00  -0.1596689E+00
 0.2540000E+02   0.8685830E+00  -0.9162228E+01   0.8575011E+00  -0.1383048E+00
 0.2560000E+02   0.8669242E+00  -0.7945153E+01   0.8586025E+00  -0.1198307E+00
 0.2580000E+02   0.8678711E+00  -0.6892658E+01   0.8615988E+00  -0.1041529E+00
 0.2600000E+02   0.8704150E+00  -0.5996865E+01   0.8656518E+00  -0.9093578E-01
 0.2620000E+02   0.8738822E+00  -0.5237626E+01   0.8702335E+00  -0.7977370E-01
 0.2640000E+02   0.8778597E+00  -0.4592964E+01   0.8750407E+00  -0.7029594E-01
 0.2660000E+02   0.8821011E+00  -0.4043821E+01   0.8799050E+00  -0.6220525E-01
 0.2680000E+02   0.8864554E+00  -0.3574958E+01   0.8847305E+00  -0.5527432E-01
 0.2700000E+02   0.8908248E+00  -0.3174619E+01   0.8894578E+00  -0.4933317E-01
 0.2720000E+02   0.8951343E+00  -0.2833905E+01   0.8940396E+00  -0.4425616E-01
 0.2740000E+02   0.8993112E+00  -0.2545554E+01   0.8984237E+00  -0.3994173E-01
 0.2760000E+02   0.9032818E+00  -0.2302466E+01   0.9025526E+00  -0.3628917E-01
